repo,sha,message,date,author
next.js,7f20cbd68d3ee2da40bcd0775cf024414c5da34a,"Turbopack: symlinks and parent globs in `outputFileTracingIncludes` (#82528)

1. Don't resolve symlinks in `outputFileTracingIncludes`. Otherwise if you specify `node_modules/foo/*` in there, it will resolve to `node_modules/.pnpm/foo/*` and `require(""foo"")` won't work anymore because there no symlink in `node_modules/foo` anymore. This is also what happens with Webpack
2. Align `read_glob` with `read_dir` in that the hashmap keys only contain the path segment, and not the full path.
3. Support globing parents of the start folder: if the glob can match `..`, then also try to match `directory.parent_folder().read_glob(glob)`

Closes PACK-5219",2025-08-12T13:03:48Z,Niklas Mischkulnig
next.js,bd802d13277f4b44d5cf4c1f1d61f9c32956bbc3,"[turbopack] Handle relative paths before matching in node file traces (#82539)

# Fix glob handling for NFT JSON asset includes and excludes

The current webpack version uses the  https://www.npmjs.com/package/glob package to match and notably only handles `../` when it appears in a prefix position ([ref](https://www.npmjs.com/package/glob#:~:text=..%20path%20portions%20are%20not%20handled%20unless%20they%20appear%20at%20the%20start%20of%20the%20pattern)), so we do the exact same thing here.

This allows our read_glob traversal to only consider traversing 'down' from the root since we can preprocess the patterns to not include `../` or `./`

Part-Of PACK-5219",2025-08-12T11:13:43Z,Luke Sandberg
next.js,5bbd5ddf82e6c917b98c72a1632a7d2fffdf562d,"Turbopack: improve Lightning CSS error handling (#82561)

Don't return the `Result:Err`, but turn into an issue and return `Unparseable`

Also fixes the location translation: Lightning CSS uses 1-based columns, while Turbopack uses 0-based column indices.",2025-08-12T11:12:17Z,Niklas Mischkulnig
next.js,39fffcc300473ae2f9568d5c993f3e866cfd03b3,v15.4.2-canary.39,2025-08-12T09:17:17Z,nextjs-bot
next.js,b2c751f466d848c8c06f1ee75f57d4029f3a1a4d,[devtools] Remove unused `componentStackFrames` field (#82395),2025-08-12T09:00:29Z,"Sebastian ""Sebbie"" Silbermann"
next.js,333489d8dbfacfbe3c91b3f8945503192a93ace8,"Turbopack: fix postcss in RSC CSS (#82554)

### What?

make sure to apply PostCSS on .module.css that is requested from RSC.

Fixes a regression from #82448

Closes #82545",2025-08-12T08:54:17Z,Tobias Koppers
next.js,b8508126f99bba26fcf6511b3637f3f50eeba9e7,"Bump React types (#82541)

To enable `name` on `Activity`.",2025-08-12T08:14:34Z,"Sebastian ""Sebbie"" Silbermann"
next.js,65950f7fed1d4f43eb731b7bc8e9a20b32208ff5,"wrap devtools stories in context providers (#82345)

Wraps stories in context providers, and replaces any old arguments that
were being passed before the props -> context refactor in devtools

Closes NEXT-4642",2025-08-12T07:40:30Z,Rob Pruzan
next.js,cc5e9e67006b24b808217a34528dff3455905ee3,"Fix: Allow dynamic rendering when root layout is wrapped in Suspense (#82378)

The prelude is empty when the entire app is suspended during prerender.
Typically this indicates a lack of suspense boundary in the app, which
creates no static shell, thus throwing error. However, if the root
layout itself is dynamic but wrapped under a suspense, we need special
logic in this PR to detect that.",2025-08-12T00:18:40Z,Jude Gao
next.js,4dc34109a49b688752572c9df480fde8d1773e5b,"Fix: Disambiguate Mediapartners-Google user agent (#82536)

`Mediapartners-Google` used to match both `HEADLESS_BROWSER_BOT_UA_RE`
and `HTML_LIMITED_BOT_UA_RE`, causing inconsistent state values for
`getBotType`, `isDomBotUA`, and `isHtmlLimitedBotUA`.",2025-08-11T23:36:18Z,Jude Gao
next.js,0ad13118dda40eb1275ef00e0d3aabcf906eb2e7,"Turbopack: Rework watcher data structures, store watched list and watcher behind the same RwLock (#82258)

Reworks the data structures used for the watcher to achieve a few goals:

- I want to avoid multiple locks, as I don't think we actually need two different locks, and multiple locks leaves more room for bugs (e.g. lock inversion).
- The information about if we're in non-recursive mode or recursive mode needs to be available outside of the lock for performance reasons.
- The `watching`/`watched` set needs to be ordered. We don't have a convenient concurrent BTreeSet or Trie/Radix Tree pulled in, and I'd like to avoid adding more dependencies. We end up locking `notify_watcher` anywhere we'd need a write lock anyways, so it might block a few reads, but otherwise it's not that bad.

Fixes in this PR:

- Fixes an issue where multiple concurrent calls to `ensure_watching` for the same directory could cause one of those calls to exit early. This may cause a file in that directory to be read before the filesystem watcher is set up, potentially missing events.
- Improves the time complexity of `restore_if_watching` using an ordered set to avoid iterating over all of `watched` to find child directories. See `OrderedPathSetExt`. This time complexity problem is introduced in the previous PR, #82130.

Other changes:

- It turns out that we don't need to explicitly set up any watchers during `start_watching` except for the `root_dir`. If paths have already been read, they'll set up watchers before re-reading the file when we invalidate it! This simplifies things, and means there's less stuff we need to track if you never start the watcher (i.e. `next build`).
- Added a `--start-watching-late` option to the fuzzer to test calling `start_watching` after all the initial reads happen, to help validate the safety of the claim in the previous bullet point.

Minor (aesthetic) changes:

- Use past tense: `watching` is now `watched` and `ensure_watching` is now `ensure_watched`, as the `watched` list includes both currently active paths *and* previously watched but deleted paths.
- Shorten the names of non-public types, because we have a lot more of them, and the names would get long otherwise

## Benchmarking

This replaces a `DashSet<_>` with (essentially) a `RwLock<BTreeSet<_>>`. There's some risk of increased contention, particularly in the read-only fast-path for `ensure_watched`/`ensure_watching`.

Under the assumption that the most heavily lock-contended use-case for this code is after restoring from persistent cache on a large repository:

1. Check out `vercel-site` in `front`.
2. Hack the new tracing span onto the canary version.
3. Build a release version with `pnpm pack-next --project ~/front/apps/vercel-site --no-js-build -- --release`
4. `rm -rf .next`
5. `NEXT_TURBOPACK_TRACING='turbo_tasks_fs' TURBO_ENGINE_IGNORE_DIRTY=1 pnpm next dev --turbopack`
6. Load `http://localhost:3000/vercel`. Wait for it to fully finish loading. Stop the server with `ctrl+c`.
7. Restart the server, wait for it to finish initializing, and then exit.
8. Start the trace viewer: `pnpm next internal trace .next/trace-turbopack`, and look at the aggregated times of `ensure_watched`/`ensure_watching`.

Results:

before (canary): 313ms ensure_watching (2235x spans)
after (this pr): 279ms ensure_watched (2235x spans)

So no significant difference.",2025-08-11T23:32:38Z,Benjamin Woodruff
next.js,78c544b1d53fc80e9e842559667822ff34abffd8,v15.4.2-canary.38,2025-08-11T23:24:36Z,nextjs-bot
next.js,d75d90f3cf4502df4beb5cc3f1ae55482d4afda7,"docs: experimental config browserDebugInfoInTerminal (#82532)

Adding docs for `browserDebugInfoInTerminal`",2025-08-11T21:08:18Z,Joseph
next.js,161a8ba0bf52499524dd2a8293d3fc5350d6cc83,"Test that there are no server-side CSS chunks (#82471)

A few months ago, this was fixed  for Turbopack. Adding a regression test now",2025-08-11T20:33:13Z,Niklas Mischkulnig
next.js,d251264721d5f4f2e29a2feccfdf222845faa63c,v15.4.2-canary.37,2025-08-11T20:28:29Z,nextjs-bot
next.js,c40ce7e0058a3eb3a2f38925b68c4509cba81c01,"Update Rspack production test manifest (#82525)

This auto-generated PR updates the production integration test manifest used when testing Rspack.",2025-08-11T20:20:23Z,Vercel Release Bot
next.js,c3c0b78f52bd0531161ec13b7466d17c06fa6082,"Update Rspack development test manifest (#82526)

This auto-generated PR updates the development integration test manifest used when testing Rspack.",2025-08-11T20:20:10Z,Vercel Release Bot
next.js,e822c80904f1db2c0773b18f5cd7bfce834ccd40,"fix: add `?dpl` to fonts in `/_next/static/media` part 2 (#82488)

This is a follow up to PR https://github.com/vercel/next.js/pull/82384
which fixed it for `<link>` but not for `next/font` that embeds local
fonts in css.


https://nextjs.org/docs/14/app/building-your-application/deploying#version-skew",2025-08-11T20:18:08Z,Steven
next.js,ee8286f126a11e30613d89dc5ffe4044fbe2fdd1,"fix(next/image): use `image-size` pkg as additional format detector (#82538)

In a previous PR https://github.com/vercel/next.js/pull/82118 we added a
fallback to `sharp().metadata()` when the magic number didn't detect the
image format in order to improve detection.

But `sharp` can be slow to read metadata, so we should avoid it if we
can.

So this PR uses the existing `image-size` package to detect the content
type in JS and only then does it fallback to the native `sharp` code if
necessary.

No tests were added since this doesn't change the behavior, only
performance.",2025-08-11T19:54:37Z,Steven
next.js,2c1a3d153f15546d8ec03fe4e06e287d49f49a26,"chore: Ignore `compiled` folder in ripgrep/ast-grep/ag/etc (#82482)

These files need to be committed (why they're not in `.gitignore`), but I'm tired of `ripgrep` capturing these generated files.",2025-08-11T19:42:25Z,Benjamin Woodruff
next.js,b1c93c72a751413b8c392257bf609622614f2655,v15.4.2-canary.36,2025-08-11T19:36:52Z,nextjs-bot
OSINT-Framework,6af69a7c63884acd4e494c59708dfcc2d80be278,"Merge pull request #418 from Drumrrr/master

Added Dark Mode Theme",2025-05-31T22:45:01Z,s0lray
OSINT-Framework,7564bd8e72490a521c421b9fd104f4e514604fb7,"Merge pull request #421 from rl1987/rm_old_training

Remove dead links from Training section",2025-05-21T15:08:14Z,s0lray
OSINT-Framework,a85c4a663d346a3f744455caf5b59a90ca911d00,Update arf.json,2025-05-21T15:06:49Z,s0lray
OSINT-Framework,c4f10613df6f9dc22847a3f4b6b778fc98493137,"Merge pull request #397 from AlfredSimpson/remove-waatp

Removed Waatp.com - Currently redirects to malware or dead site.",2025-05-21T14:59:56Z,s0lray
OSINT-Framework,211d7f55a8a0746ed7726ed221a20b05463bafaf,Remove dead links from Training section,2024-10-21T15:33:25Z,rl1987
OSINT-Framework,9c5e4caaea10caf1bf7a76e0041b900dc8fe1166,Added Dark Mode/Fixed file placement problem,2024-10-02T23:22:42Z,Kyle Matthews
OSINT-Framework,a36968e7be63270ae5d26e84dcd8c18f8e026472,"Added new Dark Mode/Theme for the page

Created .Dark-Mode in arf.css that contains values for a dark-mode site. Also added a new function in arf.js that detects an input from a button in index.html to switch the theme to dark mode.",2024-10-01T20:13:34Z,Kyle Matthews
OSINT-Framework,ed53f205f8cb8fc6f1d3ea5295bc30779ef96d3e,Removed Waatp.com - Currently redirects to malware or dead site.,2024-07-17T00:01:18Z,Al Simpson
OSINT-Framework,68c904c8ef7187c2855225c5e8aa0718db7b59a5,"Update arf.json

Fixing AI Tools location",2024-07-02T06:38:55Z,s0lray
OSINT-Framework,c20736be2b8bb229730cfc509254b34c14919bed,Update arf.json,2024-07-02T06:31:35Z,s0lray
OSINT-Framework,e03e1a20170cad7c52ee6947cf3c87658d7ff8c2,Update arf.json,2024-07-02T06:22:52Z,s0lray
OSINT-Framework,c0a175032ee70a9702754c01b3091b67972a1f5c,"Merge pull request #390 from Collin-tex/master

Add Analyst Research Tools in the ""OSINT Automation"" folder",2024-07-02T04:06:34Z,s0lray
OSINT-Framework,44298ae535a8dbd0aceb76a1ffd01a483810a31b,Merge branch 'master' into master,2024-07-02T04:06:23Z,s0lray
OSINT-Framework,a04f7566f99bc0fc344c1295e2b3ce033c9fc5db,Update arf.json,2024-07-02T03:59:01Z,s0lray
OSINT-Framework,200b4b5fa76f80b2d382e6e948d330bbaab51957,Update arf.json,2024-07-02T03:52:37Z,s0lray
OSINT-Framework,d62ba31e832ef00880989b5b65a8ddd41f46c145,"Merge pull request #388 from Akshit-Chilkoti/master

Add AI Tools directory and WormGPT-6",2024-07-02T03:49:36Z,s0lray
OSINT-Framework,764c9456a4354fd1e4e5c328468922f0b734f362,"Merge pull request #387 from cyble-dev/add-odin-by-cyble

Update arf.json with ODIN by Cyble - One Platform for All your Internet Searches",2024-07-02T03:40:57Z,s0lray
OSINT-Framework,0cafbcf32193680664a2d7c107c5a18ca49eb942,Update arf.json,2024-07-02T03:40:28Z,s0lray
